alert_id,store_id,sku_id,category,stock_level,threshold,markdown_recommended,date
ALERT_2665,STORE_084,SKU_Beverages_721,Snacks,203,133,True,2024-01-26
ALERT_2666,STORE_071,SKU_Beverages_927,Snacks,231,148,True,2024-12-11
ALERT_2667,STORE_075,SKU_Cereals_801,Beverages,53,149,False,2024-01-11
ALERT_2668,STORE_071,SKU_Cereals_971,Snacks,471,141,True,2024-12-03
ALERT_2669,STORE_022,SKU_Beverages_391,Snacks,190,143,True,2024-07-28
ALERT_2670,STORE_099,SKU_Snacks_620,Cereals,476,93,True,2024-12-29
ALERT_2671,STORE_048,SKU_Cereals_268,Cereals,424,118,True,2024-12-24
ALERT_2672,STORE_017,SKU_Beverages_280,Snacks,199,85,True,2024-06-17
ALERT_2673,STORE_051,SKU_Beverages_499,Snacks,328,99,True,2024-08-31
ALERT_2674,STORE_023,SKU_Snacks_271,Cereals,377,133,True,2024-05-27
ALERT_2675,STORE_060,SKU_Cereals_647,Snacks,435,95,True,2024-10-07
ALERT_2676,STORE_066,SKU_Snacks_378,Beverages,462,138,True,2024-02-24
ALERT_2677,STORE_063,SKU_Snacks_679,Cereals,73,98,False,2024-11-10
ALERT_2678,STORE_083,SKU_Cereals_753,Cereals,435,127,True,2024-10-11
ALERT_2679,STORE_028,SKU_Snacks_249,Beverages,100,144,False,2024-02-28
ALERT_2680,STORE_063,SKU_Cereals_593,Cereals,180,128,True,2024-04-18
ALERT_2681,STORE_068,SKU_Snacks_599,Cereals,318,98,True,2024-09-26
ALERT_2682,STORE_030,SKU_Cereals_151,Beverages,475,97,True,2024-08-31
ALERT_2683,STORE_012,SKU_Beverages_832,Cereals,464,83,True,2024-08-02
ALERT_2684,STORE_043,SKU_Snacks_399,Beverages,414,92,True,2024-01-23
ALERT_2685,STORE_036,SKU_Snacks_258,Beverages,442,94,True,2024-03-08
ALERT_2686,STORE_040,SKU_Snacks_221,Snacks,473,89,True,2024-01-15
ALERT_2687,STORE_068,SKU_Snacks_350,Snacks,389,83,True,2024-08-22
ALERT_2688,STORE_062,SKU_Snacks_243,Cereals,430,142,True,2024-04-06
ALERT_2689,STORE_080,SKU_Cereals_905,Cereals,413,98,True,2024-11-02
ALERT_2690,STORE_065,SKU_Beverages_348,Beverages,262,140,True,2024-05-13
ALERT_2691,STORE_088,SKU_Snacks_792,Beverages,180,84,True,2024-11-25
ALERT_2692,STORE_063,SKU_Snacks_746,Beverages,361,121,True,2024-02-25
ALERT_2693,STORE_047,SKU_Cereals_763,Beverages,207,91,True,2024-05-04
ALERT_2694,STORE_001,SKU_Snacks_202,Snacks,73,145,False,2024-03-14
ALERT_2695,STORE_008,SKU_Beverages_995,Cereals,350,128,True,2024-04-28
ALERT_2696,STORE_019,SKU_Snacks_336,Beverages,235,139,True,2024-01-23
ALERT_2697,STORE_003,SKU_Cereals_114,Beverages,184,127,True,2024-01-18
ALERT_2698,STORE_034,SKU_Beverages_219,Snacks,495,138,True,2024-06-26
ALERT_2699,STORE_010,SKU_Beverages_799,Snacks,441,125,True,2024-04-29
ALERT_2700,STORE_039,SKU_Cereals_331,Beverages,439,92,True,2024-05-27
ALERT_2701,STORE_053,SKU_Snacks_107,Beverages,89,107,False,2024-01-15
ALERT_2702,STORE_076,SKU_Beverages_964,Snacks,383,147,True,2024-01-13
ALERT_2703,STORE_093,SKU_Snacks_606,Cereals,447,141,True,2024-10-03
ALERT_2704,STORE_063,SKU_Beverages_151,Snacks,434,147,True,2024-02-17
ALERT_2705,STORE_028,SKU_Snacks_947,Cereals,388,133,True,2024-11-03
ALERT_2706,STORE_099,SKU_Cereals_369,Beverages,245,121,True,2024-02-09
ALERT_2707,STORE_004,SKU_Beverages_753,Beverages,57,80,False,2024-10-02
ALERT_2708,STORE_019,SKU_Snacks_402,Cereals,260,95,True,2024-04-19
ALERT_2709,STORE_071,SKU_Beverages_310,Beverages,95,135,False,2024-04-23
ALERT_2710,STORE_084,SKU_Cereals_515,Snacks,280,143,True,2024-02-22
ALERT_2711,STORE_070,SKU_Cereals_707,Beverages,172,109,True,2024-02-07
ALERT_2712,STORE_017,SKU_Beverages_471,Beverages,470,108,True,2024-09-17
ALERT_2713,STORE_040,SKU_Beverages_549,Cereals,400,121,True,2024-11-21
ALERT_2714,STORE_002,SKU_Snacks_237,Beverages,393,140,True,2024-03-01
ALERT_2715,STORE_027,SKU_Cereals_118,Snacks,67,143,False,2024-03-26
ALERT_2716,STORE_038,SKU_Cereals_863,Snacks,464,121,True,2024-06-28
ALERT_2717,STORE_011,SKU_Snacks_762,Cereals,441,143,True,2024-01-08
ALERT_2718,STORE_093,SKU_Beverages_617,Snacks,386,82,True,2024-04-28
ALERT_2719,STORE_057,SKU_Cereals_760,Beverages,360,123,True,2024-08-12
ALERT_2720,STORE_091,SKU_Cereals_919,Cereals,58,117,False,2024-11-19
ALERT_2721,STORE_080,SKU_Snacks_958,Cereals,450,126,True,2024-06-17
ALERT_2722,STORE_066,SKU_Cereals_303,Cereals,128,114,True,2024-03-10
ALERT_2723,STORE_021,SKU_Beverages_454,Cereals,75,92,False,2024-06-30
ALERT_2724,STORE_032,SKU_Cereals_972,Cereals,94,136,False,2024-02-24
ALERT_2725,STORE_085,SKU_Cereals_208,Cereals,420,148,True,2024-02-28
ALERT_2726,STORE_019,SKU_Cereals_477,Cereals,235,106,True,2024-04-05
ALERT_2727,STORE_073,SKU_Snacks_380,Cereals,348,147,True,2024-03-13
ALERT_2728,STORE_022,SKU_Beverages_674,Beverages,252,123,True,2024-09-05
ALERT_2729,STORE_095,SKU_Snacks_118,Beverages,132,119,True,2024-06-21
ALERT_2730,STORE_076,SKU_Cereals_105,Snacks,331,128,True,2024-01-29
ALERT_2731,STORE_002,SKU_Beverages_819,Snacks,341,118,True,2024-07-12
ALERT_2732,STORE_082,SKU_Beverages_189,Cereals,304,131,True,2024-04-06
ALERT_2733,STORE_034,SKU_Beverages_688,Snacks,449,141,True,2024-03-30
ALERT_2734,STORE_071,SKU_Beverages_692,Beverages,161,82,True,2024-02-29
ALERT_2735,STORE_046,SKU_Beverages_285,Snacks,109,144,False,2024-06-28
ALERT_2736,STORE_023,SKU_Cereals_947,Snacks,390,108,True,2024-04-17
ALERT_2737,STORE_071,SKU_Snacks_833,Cereals,399,136,True,2024-10-20
ALERT_2738,STORE_019,SKU_Snacks_257,Beverages,58,136,False,2024-07-22
ALERT_2739,STORE_048,SKU_Snacks_107,Beverages,224,95,True,2024-03-16
ALERT_2740,STORE_056,SKU_Snacks_951,Snacks,489,95,True,2024-12-31
ALERT_2741,STORE_053,SKU_Snacks_165,Cereals,98,150,False,2024-07-29
ALERT_2742,STORE_082,SKU_Cereals_262,Beverages,488,135,True,2024-05-14
ALERT_2743,STORE_062,SKU_Snacks_458,Beverages,419,132,True,2024-03-07
ALERT_2744,STORE_099,SKU_Beverages_726,Beverages,353,86,True,2024-01-28
ALERT_2745,STORE_100,SKU_Cereals_637,Snacks,457,126,True,2024-07-13
ALERT_2746,STORE_080,SKU_Beverages_575,Beverages,406,80,True,2024-10-27
ALERT_2747,STORE_058,SKU_Snacks_166,Cereals,477,106,True,2024-12-02
ALERT_2748,STORE_039,SKU_Snacks_717,Cereals,82,91,False,2024-09-15
ALERT_2749,STORE_010,SKU_Cereals_991,Snacks,364,132,True,2024-05-13
ALERT_2750,STORE_009,SKU_Cereals_818,Snacks,50,107,False,2024-11-18
ALERT_2751,STORE_060,SKU_Beverages_390,Beverages,252,106,True,2024-03-27
ALERT_2752,STORE_053,SKU_Beverages_596,Snacks,331,100,True,2024-03-02
ALERT_2753,STORE_062,SKU_Beverages_749,Beverages,380,90,True,2024-10-10
ALERT_2754,STORE_079,SKU_Snacks_604,Beverages,94,118,False,2024-02-03
ALERT_2755,STORE_081,SKU_Cereals_990,Cereals,265,113,True,2024-05-22
ALERT_2756,STORE_044,SKU_Snacks_637,Beverages,252,145,True,2024-08-22
ALERT_2757,STORE_083,SKU_Cereals_755,Cereals,466,96,True,2024-02-23
ALERT_2758,STORE_027,SKU_Cereals_606,Snacks,284,144,True,2024-12-09
ALERT_2759,STORE_055,SKU_Cereals_815,Beverages,91,81,True,2024-06-01
ALERT_2760,STORE_068,SKU_Cereals_391,Beverages,65,124,False,2024-01-04
ALERT_2761,STORE_047,SKU_Beverages_104,Beverages,291,106,True,2024-07-24
ALERT_2762,STORE_072,SKU_Beverages_821,Snacks,253,119,True,2024-06-26
ALERT_2763,STORE_058,SKU_Beverages_644,Snacks,450,124,True,2024-12-23
ALERT_2764,STORE_014,SKU_Cereals_127,Cereals,173,88,True,2024-04-07
ALERT_2765,STORE_087,SKU_Snacks_572,Snacks,262,126,True,2024-01-20
ALERT_2766,STORE_033,SKU_Beverages_583,Cereals,110,145,False,2024-06-24
ALERT_2767,STORE_044,SKU_Beverages_686,Beverages,222,87,True,2024-04-10
ALERT_2768,STORE_073,SKU_Snacks_142,Cereals,413,139,True,2024-08-29
ALERT_2769,STORE_030,SKU_Beverages_997,Snacks,185,97,True,2024-10-27
ALERT_2770,STORE_025,SKU_Snacks_397,Beverages,468,107,True,2024-01-07
ALERT_2771,STORE_026,SKU_Cereals_690,Snacks,323,90,True,2024-08-24
ALERT_2772,STORE_098,SKU_Beverages_204,Cereals,152,128,True,2024-03-29
ALERT_2773,STORE_065,SKU_Beverages_344,Beverages,346,94,True,2024-03-26
ALERT_2774,STORE_043,SKU_Snacks_892,Cereals,70,138,False,2024-10-08
ALERT_2775,STORE_080,SKU_Snacks_433,Snacks,322,131,True,2024-11-20
ALERT_2776,STORE_009,SKU_Beverages_766,Beverages,455,103,True,2024-11-25
ALERT_2777,STORE_077,SKU_Snacks_672,Cereals,52,96,False,2024-09-01
ALERT_2778,STORE_001,SKU_Snacks_831,Cereals,225,121,True,2024-01-22
ALERT_2779,STORE_085,SKU_Snacks_105,Cereals,103,86,True,2024-12-02
ALERT_2780,STORE_057,SKU_Cereals_130,Cereals,379,145,True,2024-08-08
ALERT_2781,STORE_043,SKU_Snacks_986,Beverages,434,147,True,2024-10-09
ALERT_2782,STORE_037,SKU_Cereals_524,Snacks,390,124,True,2024-12-31
ALERT_2783,STORE_076,SKU_Beverages_603,Cereals,302,143,True,2024-06-15
ALERT_2784,STORE_072,SKU_Beverages_473,Beverages,333,126,True,2024-03-15
ALERT_2785,STORE_076,SKU_Snacks_962,Snacks,460,117,True,2024-10-07
ALERT_2786,STORE_045,SKU_Snacks_440,Cereals,82,147,False,2024-12-16
ALERT_2787,STORE_091,SKU_Beverages_897,Snacks,125,147,False,2024-11-04
ALERT_2788,STORE_018,SKU_Snacks_534,Snacks,317,130,True,2024-12-31
ALERT_2789,STORE_075,SKU_Beverages_489,Cereals,272,114,True,2024-01-22
ALERT_2790,STORE_087,SKU_Cereals_920,Snacks,249,132,True,2024-12-08
ALERT_2791,STORE_036,SKU_Beverages_420,Snacks,404,150,True,2024-04-23
ALERT_2792,STORE_048,SKU_Snacks_309,Snacks,108,125,False,2024-11-09
ALERT_2793,STORE_004,SKU_Snacks_463,Beverages,283,146,True,2024-10-19
ALERT_2794,STORE_099,SKU_Beverages_693,Cereals,477,131,True,2024-06-11
ALERT_2795,STORE_077,SKU_Cereals_590,Cereals,220,115,True,2024-11-30
ALERT_2796,STORE_085,SKU_Beverages_620,Cereals,469,104,True,2024-09-15
ALERT_2797,STORE_086,SKU_Snacks_160,Beverages,460,104,True,2024-12-02
ALERT_2798,STORE_081,SKU_Beverages_629,Beverages,373,88,True,2024-12-02
ALERT_2799,STORE_012,SKU_Cereals_929,Cereals,128,139,False,2024-05-17
ALERT_2800,STORE_023,SKU_Beverages_186,Snacks,463,138,True,2024-05-24
ALERT_2801,STORE_014,SKU_Snacks_728,Cereals,308,92,True,2024-12-11
ALERT_2802,STORE_002,SKU_Beverages_888,Cereals,348,94,True,2024-08-16
ALERT_2803,STORE_053,SKU_Beverages_587,Snacks,393,82,True,2024-09-23
ALERT_2804,STORE_055,SKU_Snacks_774,Snacks,260,93,True,2024-12-05
ALERT_2805,STORE_010,SKU_Cereals_819,Cereals,101,129,False,2024-04-09
ALERT_2806,STORE_031,SKU_Beverages_542,Snacks,79,81,False,2024-05-01
ALERT_2807,STORE_055,SKU_Beverages_960,Beverages,303,150,True,2024-03-18
ALERT_2808,STORE_068,SKU_Cereals_538,Beverages,479,128,True,2024-05-05
ALERT_2809,STORE_058,SKU_Snacks_221,Cereals,368,132,True,2024-07-26
ALERT_2810,STORE_017,SKU_Cereals_998,Snacks,341,132,True,2024-12-17
ALERT_2811,STORE_001,SKU_Cereals_229,Snacks,310,120,True,2024-08-28
ALERT_2812,STORE_002,SKU_Beverages_112,Cereals,282,126,True,2024-10-06
ALERT_2813,STORE_068,SKU_Snacks_548,Beverages,354,86,True,2024-04-30
ALERT_2814,STORE_059,SKU_Cereals_580,Snacks,294,134,True,2024-05-12
ALERT_2815,STORE_059,SKU_Snacks_653,Beverages,421,131,True,2024-04-23
ALERT_2816,STORE_036,SKU_Cereals_786,Beverages,359,126,True,2024-08-08
ALERT_2817,STORE_085,SKU_Beverages_168,Cereals,411,143,True,2024-01-17
ALERT_2818,STORE_046,SKU_Snacks_770,Cereals,273,127,True,2024-11-12
ALERT_2819,STORE_015,SKU_Snacks_108,Beverages,222,122,True,2024-04-26
ALERT_2820,STORE_041,SKU_Snacks_730,Snacks,120,121,False,2024-07-04
ALERT_2821,STORE_049,SKU_Beverages_747,Cereals,261,109,True,2024-03-19
ALERT_2822,STORE_063,SKU_Snacks_646,Snacks,413,84,True,2024-04-22
ALERT_2823,STORE_033,SKU_Snacks_893,Cereals,274,86,True,2024-01-05
ALERT_2824,STORE_044,SKU_Beverages_205,Cereals,161,115,True,2024-04-14
ALERT_2825,STORE_090,SKU_Cereals_185,Cereals,214,127,True,2024-09-18
ALERT_2826,STORE_008,SKU_Snacks_887,Snacks,83,101,False,2024-08-02
ALERT_2827,STORE_073,SKU_Cereals_184,Snacks,376,90,True,2024-08-19
ALERT_2828,STORE_069,SKU_Snacks_880,Cereals,96,137,False,2024-06-16
ALERT_2829,STORE_052,SKU_Snacks_929,Snacks,485,112,True,2024-11-04
ALERT_2830,STORE_022,SKU_Snacks_609,Cereals,385,101,True,2024-09-01
ALERT_2831,STORE_029,SKU_Cereals_932,Cereals,280,112,True,2024-10-09
ALERT_2832,STORE_006,SKU_Cereals_614,Beverages,456,86,True,2024-10-14
ALERT_2833,STORE_067,SKU_Cereals_680,Beverages,381,148,True,2024-02-24
ALERT_2834,STORE_084,SKU_Beverages_657,Beverages,232,103,True,2024-04-02
ALERT_2835,STORE_021,SKU_Cereals_318,Snacks,494,122,True,2024-09-03
ALERT_2836,STORE_051,SKU_Snacks_347,Snacks,463,89,True,2024-11-08
ALERT_2837,STORE_009,SKU_Beverages_632,Cereals,237,88,True,2024-07-22
ALERT_2838,STORE_060,SKU_Snacks_241,Cereals,243,81,True,2024-02-27
ALERT_2839,STORE_093,SKU_Snacks_638,Cereals,116,99,True,2024-07-31
ALERT_2840,STORE_051,SKU_Beverages_509,Snacks,255,85,True,2024-11-09
ALERT_2841,STORE_093,SKU_Cereals_861,Cereals,173,117,True,2024-02-24
ALERT_2842,STORE_034,SKU_Cereals_794,Beverages,321,81,True,2024-04-20
ALERT_2843,STORE_083,SKU_Beverages_289,Beverages,310,85,True,2024-12-19
ALERT_2844,STORE_061,SKU_Beverages_359,Snacks,196,82,True,2024-10-08
ALERT_2845,STORE_083,SKU_Snacks_928,Snacks,305,100,True,2024-02-15
ALERT_2846,STORE_043,SKU_Snacks_343,Cereals,302,110,True,2024-04-27
ALERT_2847,STORE_078,SKU_Cereals_212,Cereals,331,97,True,2024-04-07
ALERT_2848,STORE_097,SKU_Cereals_131,Beverages,94,150,False,2024-04-04
ALERT_2849,STORE_008,SKU_Snacks_494,Cereals,247,98,True,2024-08-07
ALERT_2850,STORE_057,SKU_Cereals_486,Snacks,134,120,True,2024-04-13
ALERT_2851,STORE_004,SKU_Snacks_802,Snacks,215,129,True,2024-02-02
ALERT_2852,STORE_014,SKU_Snacks_176,Cereals,82,107,False,2024-08-01
ALERT_2853,STORE_019,SKU_Beverages_569,Snacks,365,102,True,2024-10-06
ALERT_2854,STORE_083,SKU_Snacks_675,Snacks,427,118,True,2024-09-28
ALERT_2855,STORE_019,SKU_Snacks_255,Beverages,79,105,False,2024-02-14
ALERT_2856,STORE_022,SKU_Beverages_625,Cereals,327,87,True,2024-12-05
ALERT_2857,STORE_097,SKU_Beverages_796,Snacks,373,110,True,2024-11-14
ALERT_2858,STORE_051,SKU_Snacks_455,Cereals,109,114,False,2024-12-17
ALERT_2859,STORE_070,SKU_Beverages_537,Beverages,385,110,True,2024-03-27
ALERT_2860,STORE_038,SKU_Snacks_445,Cereals,166,100,True,2024-12-17
ALERT_2861,STORE_057,SKU_Cereals_180,Cereals,351,116,True,2024-11-26
ALERT_2862,STORE_068,SKU_Cereals_269,Beverages,494,91,True,2024-08-22
ALERT_2863,STORE_089,SKU_Cereals_975,Snacks,475,115,True,2024-09-20
ALERT_2864,STORE_084,SKU_Cereals_256,Snacks,198,114,True,2024-10-24
ALERT_2865,STORE_042,SKU_Beverages_231,Snacks,152,122,True,2024-05-29
ALERT_2866,STORE_046,SKU_Cereals_618,Snacks,323,107,True,2024-10-22
ALERT_2867,STORE_048,SKU_Snacks_346,Cereals,250,109,True,2024-11-06
ALERT_2868,STORE_050,SKU_Snacks_784,Beverages,421,134,True,2024-12-02
ALERT_2869,STORE_057,SKU_Snacks_490,Snacks,358,125,True,2024-03-17
ALERT_2870,STORE_059,SKU_Snacks_662,Cereals,199,83,True,2024-07-05
ALERT_2871,STORE_094,SKU_Snacks_505,Beverages,429,142,True,2024-01-02
ALERT_2872,STORE_093,SKU_Cereals_242,Cereals,85,105,False,2024-01-19
ALERT_2873,STORE_039,SKU_Snacks_893,Cereals,285,109,True,2024-12-23
ALERT_2874,STORE_078,SKU_Beverages_959,Beverages,192,130,True,2024-09-02
ALERT_2875,STORE_093,SKU_Beverages_710,Beverages,144,109,True,2024-02-14
ALERT_2876,STORE_001,SKU_Beverages_810,Beverages,240,114,True,2024-05-25
ALERT_2877,STORE_006,SKU_Snacks_882,Beverages,270,119,True,2024-05-04
ALERT_2878,STORE_028,SKU_Beverages_659,Beverages,401,147,True,2024-08-28
ALERT_2879,STORE_032,SKU_Cereals_768,Cereals,360,129,True,2024-07-09
ALERT_2880,STORE_072,SKU_Beverages_578,Snacks,163,148,True,2024-04-27
ALERT_2881,STORE_047,SKU_Snacks_655,Cereals,64,103,False,2024-11-08
ALERT_2882,STORE_036,SKU_Snacks_303,Cereals,482,129,True,2024-10-20
ALERT_2883,STORE_099,SKU_Beverages_712,Cereals,425,111,True,2024-08-15
ALERT_2884,STORE_082,SKU_Snacks_130,Snacks,416,144,True,2024-12-19
ALERT_2885,STORE_083,SKU_Beverages_343,Beverages,393,83,True,2024-09-15
ALERT_2886,STORE_026,SKU_Snacks_959,Beverages,469,111,True,2024-06-10
ALERT_2887,STORE_050,SKU_Cereals_881,Beverages,127,97,True,2024-05-01
ALERT_2888,STORE_011,SKU_Snacks_407,Beverages,109,121,False,2024-09-21
ALERT_2889,STORE_084,SKU_Cereals_240,Snacks,336,130,True,2024-10-28
ALERT_2890,STORE_055,SKU_Cereals_749,Beverages,352,140,True,2024-09-12
ALERT_2891,STORE_002,SKU_Beverages_937,Snacks,271,91,True,2024-01-02
ALERT_2892,STORE_046,SKU_Beverages_556,Cereals,238,107,True,2024-03-19
ALERT_2893,STORE_076,SKU_Snacks_854,Snacks,386,81,True,2024-02-26
ALERT_2894,STORE_052,SKU_Cereals_551,Snacks,283,104,True,2024-01-17
ALERT_2895,STORE_066,SKU_Beverages_636,Cereals,155,125,True,2024-09-18
ALERT_2896,STORE_077,SKU_Cereals_336,Beverages,323,140,True,2024-09-04
ALERT_2897,STORE_059,SKU_Beverages_283,Beverages,404,131,True,2024-04-21
ALERT_2898,STORE_068,SKU_Snacks_204,Snacks,427,137,True,2024-04-01
ALERT_2899,STORE_050,SKU_Beverages_954,Snacks,111,147,False,2024-12-01
ALERT_2900,STORE_070,SKU_Snacks_923,Beverages,219,99,True,2024-08-24
ALERT_2901,STORE_012,SKU_Cereals_389,Beverages,86,142,False,2024-11-28
ALERT_2902,STORE_015,SKU_Beverages_561,Beverages,261,107,True,2024-10-07
ALERT_2903,STORE_098,SKU_Beverages_268,Cereals,467,92,True,2024-02-29
ALERT_2904,STORE_065,SKU_Cereals_923,Snacks,416,103,True,2024-03-31
ALERT_2905,STORE_064,SKU_Snacks_929,Beverages,54,97,False,2024-06-21
ALERT_2906,STORE_022,SKU_Cereals_965,Beverages,319,112,True,2024-02-11
ALERT_2907,STORE_045,SKU_Snacks_400,Beverages,68,106,False,2024-09-06
ALERT_2908,STORE_007,SKU_Cereals_994,Beverages,386,102,True,2024-06-16
ALERT_2909,STORE_035,SKU_Beverages_951,Beverages,56,108,False,2024-01-24
ALERT_2910,STORE_019,SKU_Beverages_523,Cereals,421,87,True,2024-10-17
ALERT_2911,STORE_069,SKU_Beverages_831,Beverages,498,130,True,2024-08-11
ALERT_2912,STORE_015,SKU_Beverages_293,Snacks,324,149,True,2024-12-27
ALERT_2913,STORE_089,SKU_Cereals_301,Snacks,84,120,False,2024-01-27
ALERT_2914,STORE_052,SKU_Beverages_375,Cereals,249,128,True,2024-07-05
ALERT_2915,STORE_065,SKU_Beverages_130,Snacks,63,142,False,2024-03-16
ALERT_2916,STORE_035,SKU_Beverages_378,Beverages,86,123,False,2024-08-26
ALERT_2917,STORE_094,SKU_Beverages_947,Snacks,261,94,True,2024-01-15
ALERT_2918,STORE_039,SKU_Cereals_386,Cereals,81,147,False,2024-07-13
ALERT_2919,STORE_007,SKU_Beverages_867,Cereals,249,94,True,2024-09-14
ALERT_2920,STORE_008,SKU_Snacks_578,Beverages,149,111,True,2024-07-08
ALERT_2921,STORE_079,SKU_Beverages_756,Snacks,100,90,True,2024-04-04
ALERT_2922,STORE_036,SKU_Beverages_952,Cereals,341,102,True,2024-10-30
ALERT_2923,STORE_024,SKU_Snacks_710,Snacks,465,131,True,2024-03-11
ALERT_2924,STORE_082,SKU_Snacks_591,Snacks,333,144,True,2024-05-23
ALERT_2925,STORE_041,SKU_Beverages_632,Beverages,136,116,True,2024-01-12
ALERT_2926,STORE_088,SKU_Cereals_451,Beverages,367,126,True,2024-03-20
ALERT_2927,STORE_048,SKU_Cereals_194,Cereals,314,126,True,2024-02-25
ALERT_2928,STORE_018,SKU_Snacks_880,Beverages,198,147,True,2024-10-10
ALERT_2929,STORE_083,SKU_Cereals_224,Beverages,350,113,True,2024-09-24
ALERT_2930,STORE_033,SKU_Cereals_941,Snacks,280,144,True,2024-07-23
ALERT_2931,STORE_030,SKU_Snacks_642,Snacks,489,83,True,2024-02-08
ALERT_2932,STORE_045,SKU_Cereals_603,Cereals,436,129,True,2024-11-02
ALERT_2933,STORE_036,SKU_Beverages_488,Snacks,189,142,True,2024-03-21
ALERT_2934,STORE_077,SKU_Beverages_348,Beverages,472,126,True,2024-06-06
ALERT_2935,STORE_043,SKU_Beverages_158,Snacks,65,130,False,2024-06-05
ALERT_2936,STORE_026,SKU_Beverages_983,Beverages,478,119,True,2024-01-01
ALERT_2937,STORE_045,SKU_Beverages_755,Snacks,346,117,True,2024-08-22
ALERT_2938,STORE_054,SKU_Beverages_246,Cereals,454,88,True,2024-04-05
ALERT_2939,STORE_013,SKU_Cereals_355,Beverages,154,150,True,2024-12-14
ALERT_2940,STORE_087,SKU_Cereals_571,Beverages,290,96,True,2024-01-04
ALERT_2941,STORE_018,SKU_Cereals_726,Snacks,149,84,True,2024-07-05
ALERT_2942,STORE_013,SKU_Beverages_837,Beverages,281,115,True,2024-10-20
ALERT_2943,STORE_083,SKU_Beverages_451,Cereals,87,97,False,2024-04-17
ALERT_2944,STORE_029,SKU_Beverages_993,Snacks,280,129,True,2024-02-25
ALERT_2945,STORE_067,SKU_Snacks_189,Snacks,298,146,True,2024-08-06
ALERT_2946,STORE_023,SKU_Cereals_390,Cereals,324,109,True,2024-01-05
ALERT_2947,STORE_087,SKU_Beverages_442,Cereals,420,80,True,2024-05-26
ALERT_2948,STORE_093,SKU_Beverages_782,Beverages,164,95,True,2024-01-03
ALERT_2949,STORE_089,SKU_Cereals_979,Beverages,68,103,False,2024-11-02
ALERT_2950,STORE_005,SKU_Snacks_956,Cereals,333,105,True,2024-10-03
ALERT_2951,STORE_063,SKU_Cereals_272,Beverages,450,91,True,2024-10-15
ALERT_2952,STORE_064,SKU_Beverages_784,Beverages,222,128,True,2024-07-09
ALERT_2953,STORE_097,SKU_Snacks_512,Beverages,319,110,True,2024-02-13
ALERT_2954,STORE_071,SKU_Beverages_111,Cereals,85,101,False,2024-01-05
ALERT_2955,STORE_100,SKU_Beverages_377,Beverages,443,143,True,2024-03-19
ALERT_2956,STORE_025,SKU_Beverages_521,Beverages,234,106,True,2024-01-24
ALERT_2957,STORE_007,SKU_Beverages_140,Beverages,499,109,True,2024-06-13
ALERT_2958,STORE_012,SKU_Cereals_413,Snacks,286,88,True,2024-06-10
ALERT_2959,STORE_098,SKU_Cereals_266,Snacks,124,80,True,2024-04-24
ALERT_2960,STORE_001,SKU_Snacks_539,Beverages,329,133,True,2024-07-09
ALERT_2961,STORE_059,SKU_Beverages_723,Cereals,323,102,True,2024-04-01
ALERT_2962,STORE_075,SKU_Snacks_339,Snacks,71,147,False,2024-10-14
ALERT_2963,STORE_058,SKU_Beverages_876,Snacks,428,142,True,2024-09-26
ALERT_2964,STORE_065,SKU_Beverages_563,Cereals,408,82,True,2024-09-07
ALERT_2965,STORE_038,SKU_Cereals_692,Snacks,354,122,True,2024-04-24
ALERT_2966,STORE_094,SKU_Cereals_921,Beverages,488,96,True,2024-05-27
ALERT_2967,STORE_043,SKU_Beverages_403,Beverages,278,92,True,2024-12-22
ALERT_2968,STORE_075,SKU_Cereals_908,Beverages,359,141,True,2024-09-22
ALERT_2969,STORE_004,SKU_Cereals_618,Beverages,446,124,True,2024-01-10
ALERT_2970,STORE_038,SKU_Beverages_755,Cereals,425,102,True,2024-07-16
ALERT_2971,STORE_043,SKU_Beverages_662,Cereals,326,98,True,2024-07-05
ALERT_2972,STORE_040,SKU_Snacks_107,Cereals,66,103,False,2024-02-29
ALERT_2973,STORE_025,SKU_Beverages_625,Beverages,432,132,True,2024-07-17
ALERT_2974,STORE_081,SKU_Cereals_837,Snacks,335,141,True,2024-10-13
ALERT_2975,STORE_029,SKU_Cereals_875,Cereals,103,88,True,2024-10-10
ALERT_2976,STORE_082,SKU_Cereals_353,Cereals,73,136,False,2024-11-12
ALERT_2977,STORE_036,SKU_Beverages_393,Cereals,495,113,True,2024-11-25
ALERT_2978,STORE_075,SKU_Snacks_664,Beverages,367,127,True,2024-08-03
ALERT_2979,STORE_028,SKU_Snacks_538,Snacks,374,148,True,2024-10-21
ALERT_2980,STORE_078,SKU_Beverages_792,Cereals,281,135,True,2024-12-16
ALERT_2981,STORE_039,SKU_Cereals_945,Cereals,411,144,True,2024-07-05
ALERT_2982,STORE_092,SKU_Snacks_385,Snacks,88,148,False,2024-10-19
ALERT_2983,STORE_078,SKU_Beverages_135,Snacks,168,88,True,2024-03-30
ALERT_2984,STORE_067,SKU_Beverages_829,Cereals,261,93,True,2024-07-11
ALERT_2985,STORE_064,SKU_Cereals_984,Snacks,125,122,True,2024-10-30
ALERT_2986,STORE_029,SKU_Beverages_154,Snacks,420,122,True,2024-01-20
ALERT_2987,STORE_012,SKU_Beverages_727,Cereals,261,83,True,2024-04-03
ALERT_2988,STORE_100,SKU_Beverages_791,Cereals,293,111,True,2024-03-24
