promotion_id,sku_id,category,start_date,end_date,discount_percentage,region,store_format,sales_uplift_units,roi_percentage
PROMO_2024_4656,SKU_Cereals_424,Cereals,2024-10-01,2024-10-08,25.4,South,Online,728,19.6
PROMO_2024_4657,SKU_Dairy_859,Cereals,2024-06-23,2024-06-30,27.5,East,Online,2178,14.3
PROMO_2024_4658,SKU_Dairy_833,Cereals,2024-07-15,2024-07-22,27.1,West,Hypermarket,1963,9.6
PROMO_2024_4659,SKU_Dairy_117,Dairy,2024-08-27,2024-09-03,16.5,North,Hypermarket,856,5.9
PROMO_2024_4660,SKU_Beverages_232,Dairy,2024-09-13,2024-09-20,13.3,South,Express,1773,17.6
PROMO_2024_4661,SKU_Cereals_639,Cereals,2024-05-26,2024-06-02,27.5,South,Express,1914,13.7
PROMO_2024_4662,SKU_Frozen_457,Frozen,2024-02-01,2024-02-08,22.7,East,Express,2029,8.6
PROMO_2024_4663,SKU_Beverages_756,Snacks,2024-03-21,2024-03-28,19.4,West,Online,2919,10.0
PROMO_2024_4664,SKU_Dairy_798,Beverages,2024-08-16,2024-08-23,25.5,East,Express,1415,12.3
PROMO_2024_4665,SKU_Frozen_931,Beverages,2024-05-09,2024-05-16,24.5,South,Express,811,7.6
PROMO_2024_4666,SKU_Frozen_949,Beverages,2024-06-18,2024-06-25,18.4,North,Hypermarket,2514,17.1
PROMO_2024_4667,SKU_Snacks_972,Dairy,2024-03-27,2024-04-03,21.8,South,Online,1621,13.4
PROMO_2024_4668,SKU_Beverages_998,Snacks,2024-08-07,2024-08-14,14.2,West,Express,1543,15.2
PROMO_2024_4669,SKU_Frozen_731,Cereals,2024-10-26,2024-11-02,12.8,South,Online,2617,10.1
PROMO_2024_4670,SKU_Dairy_100,Cereals,2024-01-20,2024-01-27,21.2,North,Express,2836,15.7
PROMO_2024_4671,SKU_Beverages_246,Dairy,2024-03-06,2024-03-13,21.3,East,Express,1811,8.3
PROMO_2024_4672,SKU_Frozen_448,Cereals,2024-12-21,2024-12-28,24.1,South,Online,2991,18.1
PROMO_2024_4673,SKU_Snacks_441,Snacks,2024-07-11,2024-07-18,22.3,West,Hypermarket,1779,7.0
PROMO_2024_4674,SKU_Snacks_122,Beverages,2024-08-10,2024-08-17,11.2,East,Hypermarket,591,11.0
PROMO_2024_4675,SKU_Snacks_369,Dairy,2024-05-05,2024-05-12,11.5,West,Online,2531,7.8
PROMO_2024_4676,SKU_Frozen_283,Dairy,2024-03-14,2024-03-21,28.0,South,Online,1395,15.4
PROMO_2024_4677,SKU_Beverages_204,Frozen,2024-01-22,2024-01-29,11.3,North,Express,697,19.9
PROMO_2024_4678,SKU_Snacks_162,Frozen,2024-04-13,2024-04-20,26.3,East,Express,855,12.9
PROMO_2024_4679,SKU_Snacks_529,Dairy,2024-06-03,2024-06-10,11.1,South,Online,565,14.5
PROMO_2024_4680,SKU_Cereals_327,Dairy,2024-04-11,2024-04-18,28.2,North,Online,1148,15.3
PROMO_2024_4681,SKU_Cereals_694,Snacks,2024-02-04,2024-02-11,28.6,West,Online,2192,12.5
PROMO_2024_4682,SKU_Dairy_565,Snacks,2024-08-22,2024-08-29,27.1,East,Express,2046,9.7
PROMO_2024_4683,SKU_Beverages_438,Frozen,2024-06-27,2024-07-04,27.7,South,Express,2565,6.7
PROMO_2024_4684,SKU_Beverages_306,Beverages,2024-06-18,2024-06-25,25.4,North,Hypermarket,706,7.1
PROMO_2024_4685,SKU_Snacks_687,Beverages,2024-11-15,2024-11-22,17.4,South,Hypermarket,2701,14.3
PROMO_2024_4686,SKU_Snacks_807,Snacks,2024-03-10,2024-03-17,13.8,North,Hypermarket,1995,15.2
PROMO_2024_4687,SKU_Beverages_770,Frozen,2024-02-05,2024-02-12,16.3,North,Express,593,7.1
PROMO_2024_4688,SKU_Cereals_542,Snacks,2024-05-08,2024-05-15,26.0,West,Hypermarket,2079,11.6
PROMO_2024_4689,SKU_Beverages_747,Cereals,2024-02-24,2024-03-02,24.9,East,Express,2576,12.2
PROMO_2024_4690,SKU_Cereals_530,Beverages,2024-03-21,2024-03-28,21.2,South,Online,1544,14.9
PROMO_2024_4691,SKU_Frozen_564,Snacks,2024-08-20,2024-08-27,11.1,East,Hypermarket,2289,13.5
PROMO_2024_4692,SKU_Snacks_453,Snacks,2024-09-01,2024-09-08,23.3,South,Hypermarket,1979,12.6
PROMO_2024_4693,SKU_Dairy_573,Cereals,2024-04-15,2024-04-22,13.2,South,Online,1583,13.0
PROMO_2024_4694,SKU_Frozen_186,Frozen,2024-10-13,2024-10-20,23.4,East,Online,1967,19.3
PROMO_2024_4695,SKU_Beverages_739,Frozen,2024-07-15,2024-07-22,11.3,East,Express,2112,14.9
PROMO_2024_4696,SKU_Beverages_542,Beverages,2024-05-30,2024-06-06,25.3,South,Hypermarket,2892,5.1
PROMO_2024_4697,SKU_Cereals_479,Snacks,2024-05-12,2024-05-19,16.1,South,Online,2655,10.6
PROMO_2024_4698,SKU_Beverages_438,Beverages,2024-10-02,2024-10-09,19.9,North,Hypermarket,2556,13.8
PROMO_2024_4699,SKU_Frozen_803,Beverages,2024-09-06,2024-09-13,25.3,North,Online,1733,10.6
PROMO_2024_4700,SKU_Frozen_795,Snacks,2024-01-23,2024-01-30,18.5,South,Online,1907,18.6
PROMO_2024_4701,SKU_Frozen_814,Cereals,2024-03-06,2024-03-13,11.1,East,Online,814,11.9
PROMO_2024_4702,SKU_Cereals_948,Dairy,2024-12-30,2025-01-06,14.8,West,Hypermarket,1516,6.6
PROMO_2024_4703,SKU_Snacks_779,Beverages,2024-02-20,2024-02-27,10.3,West,Online,1022,17.0
PROMO_2024_4704,SKU_Dairy_374,Beverages,2024-02-14,2024-02-21,19.6,South,Express,1914,9.3
PROMO_2024_4705,SKU_Frozen_828,Snacks,2024-04-01,2024-04-08,27.4,West,Express,2556,10.1
PROMO_2024_4706,SKU_Beverages_796,Cereals,2024-02-16,2024-02-23,18.5,West,Online,2581,6.1
PROMO_2024_4707,SKU_Dairy_212,Beverages,2024-07-02,2024-07-09,17.3,West,Online,2205,6.2
PROMO_2024_4708,SKU_Dairy_673,Frozen,2024-08-03,2024-08-10,27.8,North,Online,1481,11.3
PROMO_2024_4709,SKU_Dairy_356,Dairy,2024-05-02,2024-05-09,22.8,East,Online,2017,9.7
PROMO_2024_4710,SKU_Dairy_219,Cereals,2024-12-22,2024-12-29,14.4,East,Express,1269,7.8
PROMO_2024_4711,SKU_Beverages_176,Frozen,2024-05-13,2024-05-20,13.0,West,Online,2155,6.0
PROMO_2024_4712,SKU_Cereals_248,Dairy,2024-03-06,2024-03-13,28.1,West,Online,1777,13.4
PROMO_2024_4713,SKU_Dairy_693,Dairy,2024-12-24,2024-12-31,21.1,West,Online,2578,14.4
PROMO_2024_4714,SKU_Snacks_187,Frozen,2024-07-28,2024-08-04,18.5,South,Hypermarket,1923,7.4
PROMO_2024_4715,SKU_Cereals_366,Snacks,2024-11-17,2024-11-24,17.8,South,Hypermarket,1923,17.2
PROMO_2024_4716,SKU_Dairy_356,Snacks,2024-02-10,2024-02-17,14.7,North,Hypermarket,2477,9.2
PROMO_2024_4717,SKU_Cereals_213,Dairy,2024-10-27,2024-11-03,17.8,North,Online,870,13.6
PROMO_2024_4718,SKU_Dairy_349,Dairy,2024-09-14,2024-09-21,29.9,North,Online,1986,15.0
PROMO_2024_4719,SKU_Dairy_104,Dairy,2024-04-25,2024-05-02,25.8,South,Hypermarket,549,11.2
PROMO_2024_4720,SKU_Dairy_581,Snacks,2024-06-27,2024-07-04,22.8,East,Express,2362,10.6
PROMO_2024_4721,SKU_Beverages_270,Frozen,2024-11-13,2024-11-20,20.4,North,Hypermarket,1720,18.2
PROMO_2024_4722,SKU_Cereals_322,Snacks,2024-12-29,2025-01-05,19.4,North,Hypermarket,1022,9.6
PROMO_2024_4723,SKU_Snacks_826,Dairy,2024-09-25,2024-10-02,16.1,West,Hypermarket,1830,6.9
PROMO_2024_4724,SKU_Beverages_959,Dairy,2024-04-27,2024-05-04,11.6,South,Hypermarket,1494,17.5
PROMO_2024_4725,SKU_Cereals_803,Dairy,2024-10-03,2024-10-10,27.1,East,Online,2191,19.5
PROMO_2024_4726,SKU_Cereals_675,Beverages,2024-12-04,2024-12-11,14.0,North,Online,921,6.4
PROMO_2024_4727,SKU_Frozen_880,Cereals,2024-03-24,2024-03-31,19.3,North,Hypermarket,2102,11.4
PROMO_2024_4728,SKU_Snacks_501,Frozen,2024-07-20,2024-07-27,16.1,South,Online,801,14.8
PROMO_2024_4729,SKU_Dairy_969,Beverages,2024-03-22,2024-03-29,21.6,East,Express,541,7.9
PROMO_2024_4730,SKU_Dairy_725,Cereals,2024-12-16,2024-12-23,24.3,East,Hypermarket,1421,12.4
PROMO_2024_4731,SKU_Beverages_748,Snacks,2024-04-21,2024-04-28,23.3,North,Online,1322,7.3
PROMO_2024_4732,SKU_Beverages_229,Dairy,2024-05-08,2024-05-15,29.1,East,Express,2349,17.5
PROMO_2024_4733,SKU_Beverages_148,Snacks,2024-10-25,2024-11-01,11.1,West,Online,2362,13.3
PROMO_2024_4734,SKU_Cereals_228,Dairy,2024-08-21,2024-08-28,16.6,East,Online,1696,16.9
PROMO_2024_4735,SKU_Cereals_612,Beverages,2024-11-05,2024-11-12,13.2,South,Online,2559,18.5
PROMO_2024_4736,SKU_Cereals_435,Cereals,2024-01-03,2024-01-10,15.5,West,Express,2534,11.2
PROMO_2024_4737,SKU_Cereals_351,Dairy,2024-10-21,2024-10-28,24.5,West,Express,2304,11.2
PROMO_2024_4738,SKU_Snacks_620,Snacks,2024-06-26,2024-07-03,29.2,West,Hypermarket,2824,14.8
PROMO_2024_4739,SKU_Beverages_825,Frozen,2024-12-02,2024-12-09,23.3,North,Hypermarket,2804,9.6
PROMO_2024_4740,SKU_Frozen_897,Beverages,2024-05-14,2024-05-21,13.8,East,Online,1810,11.9
PROMO_2024_4741,SKU_Dairy_178,Snacks,2024-07-28,2024-08-04,28.4,West,Express,1892,5.2
PROMO_2024_4742,SKU_Frozen_971,Cereals,2024-01-18,2024-01-25,23.9,East,Online,2139,16.2
PROMO_2024_4743,SKU_Snacks_245,Snacks,2024-09-20,2024-09-27,21.3,East,Online,1271,10.8
PROMO_2024_4744,SKU_Cereals_693,Beverages,2024-01-08,2024-01-15,11.7,West,Hypermarket,2200,10.7
PROMO_2024_4745,SKU_Beverages_787,Snacks,2024-10-14,2024-10-21,18.2,West,Online,670,19.9
PROMO_2024_4746,SKU_Snacks_100,Snacks,2024-08-12,2024-08-19,10.6,South,Online,1379,13.3
PROMO_2024_4747,SKU_Cereals_168,Snacks,2024-10-08,2024-10-15,10.2,West,Express,2452,11.4
PROMO_2024_4748,SKU_Dairy_267,Cereals,2024-04-22,2024-04-29,14.0,West,Hypermarket,1709,16.6
PROMO_2024_4749,SKU_Snacks_484,Beverages,2024-09-14,2024-09-21,18.4,North,Express,912,13.7
PROMO_2024_4750,SKU_Cereals_455,Dairy,2024-12-22,2024-12-29,23.2,East,Express,1675,17.6
PROMO_2024_4751,SKU_Frozen_517,Dairy,2024-04-09,2024-04-16,19.6,East,Express,2101,17.3
PROMO_2024_4752,SKU_Frozen_349,Cereals,2024-04-13,2024-04-20,17.8,North,Online,1899,9.1
PROMO_2024_4753,SKU_Frozen_769,Frozen,2024-08-05,2024-08-12,19.9,South,Online,705,16.3
PROMO_2024_4754,SKU_Frozen_539,Frozen,2024-09-21,2024-09-28,12.5,South,Express,1369,19.7
PROMO_2024_4755,SKU_Frozen_920,Snacks,2024-03-10,2024-03-17,18.4,West,Hypermarket,1795,9.1
PROMO_2024_4756,SKU_Frozen_149,Cereals,2024-09-10,2024-09-17,21.3,North,Express,557,17.7
PROMO_2024_4757,SKU_Dairy_225,Beverages,2024-05-30,2024-06-06,22.2,West,Online,553,5.6
PROMO_2024_4758,SKU_Frozen_787,Cereals,2024-02-06,2024-02-13,29.3,North,Express,1358,12.8
PROMO_2024_4759,SKU_Beverages_501,Dairy,2024-06-12,2024-06-19,28.4,South,Online,1765,15.9
PROMO_2024_4760,SKU_Snacks_964,Dairy,2024-05-24,2024-05-31,25.1,South,Online,632,13.3
PROMO_2024_4761,SKU_Cereals_315,Cereals,2024-05-21,2024-05-28,21.5,East,Online,2048,12.5
PROMO_2024_4762,SKU_Snacks_246,Cereals,2024-09-25,2024-10-02,14.0,North,Express,1703,6.9
PROMO_2024_4763,SKU_Frozen_752,Beverages,2024-12-04,2024-12-11,23.1,South,Express,777,6.6
PROMO_2024_4764,SKU_Cereals_301,Beverages,2024-10-25,2024-11-01,22.0,North,Online,1703,7.5
PROMO_2024_4765,SKU_Beverages_164,Snacks,2024-10-22,2024-10-29,16.3,West,Online,2915,5.5
PROMO_2024_4766,SKU_Snacks_878,Snacks,2024-12-15,2024-12-22,14.9,West,Online,2215,19.8
PROMO_2024_4767,SKU_Dairy_137,Dairy,2024-07-18,2024-07-25,26.6,East,Hypermarket,1327,16.7
PROMO_2024_4768,SKU_Cereals_763,Snacks,2024-06-07,2024-06-14,21.3,West,Online,1392,13.0
PROMO_2024_4769,SKU_Beverages_785,Snacks,2024-05-26,2024-06-02,10.4,North,Online,1305,11.1
PROMO_2024_4770,SKU_Frozen_780,Snacks,2024-03-23,2024-03-30,22.7,West,Online,534,7.7
PROMO_2024_4771,SKU_Snacks_622,Snacks,2024-07-14,2024-07-21,27.5,West,Hypermarket,1926,19.0
PROMO_2024_4772,SKU_Cereals_664,Beverages,2024-10-13,2024-10-20,12.3,South,Hypermarket,818,17.2
PROMO_2024_4773,SKU_Dairy_157,Beverages,2024-09-17,2024-09-24,18.8,West,Express,2352,12.4
PROMO_2024_4774,SKU_Snacks_821,Frozen,2024-10-30,2024-11-06,21.1,South,Hypermarket,1432,5.9
PROMO_2024_4775,SKU_Frozen_554,Beverages,2024-03-20,2024-03-27,26.1,East,Hypermarket,1964,12.6
PROMO_2024_4776,SKU_Snacks_795,Cereals,2024-04-05,2024-04-12,14.2,North,Express,2293,12.3
PROMO_2024_4777,SKU_Cereals_708,Snacks,2024-09-03,2024-09-10,15.3,West,Online,1216,10.7
PROMO_2024_4778,SKU_Dairy_165,Snacks,2024-06-23,2024-06-30,28.5,East,Online,2196,12.1
PROMO_2024_4779,SKU_Beverages_197,Beverages,2024-05-12,2024-05-19,16.3,West,Express,1227,10.3
PROMO_2024_4780,SKU_Beverages_794,Frozen,2024-06-02,2024-06-09,20.6,East,Hypermarket,2217,14.8
PROMO_2024_4781,SKU_Frozen_149,Cereals,2024-11-05,2024-11-12,26.3,East,Hypermarket,921,17.3
PROMO_2024_4782,SKU_Dairy_587,Snacks,2024-06-10,2024-06-17,25.7,East,Hypermarket,1809,11.9
PROMO_2024_4783,SKU_Dairy_606,Cereals,2024-05-26,2024-06-02,23.0,North,Online,2194,16.3
PROMO_2024_4784,SKU_Cereals_723,Frozen,2024-09-29,2024-10-06,14.0,South,Hypermarket,2887,8.4
PROMO_2024_4785,SKU_Beverages_819,Cereals,2024-08-10,2024-08-17,13.5,West,Express,2585,19.3
PROMO_2024_4786,SKU_Snacks_740,Beverages,2024-01-27,2024-02-03,24.9,East,Express,1330,15.3
PROMO_2024_4787,SKU_Frozen_691,Snacks,2024-04-15,2024-04-22,14.9,East,Hypermarket,1642,16.5
PROMO_2024_4788,SKU_Cereals_447,Cereals,2024-08-19,2024-08-26,16.3,East,Online,2427,17.8
PROMO_2024_4789,SKU_Snacks_512,Snacks,2024-11-22,2024-11-29,20.7,North,Online,1329,17.1
PROMO_2024_4790,SKU_Snacks_575,Cereals,2024-05-17,2024-05-24,17.6,West,Hypermarket,2594,18.6
PROMO_2024_4791,SKU_Frozen_573,Beverages,2024-07-12,2024-07-19,19.6,South,Hypermarket,2422,5.4
PROMO_2024_4792,SKU_Frozen_452,Beverages,2024-12-16,2024-12-23,19.4,West,Online,1259,11.2
PROMO_2024_4793,SKU_Frozen_988,Snacks,2024-02-19,2024-02-26,28.4,South,Hypermarket,2842,19.3
PROMO_2024_4794,SKU_Snacks_818,Snacks,2024-02-16,2024-02-23,12.8,North,Express,1259,10.2
PROMO_2024_4795,SKU_Frozen_356,Cereals,2024-12-16,2024-12-23,28.2,East,Express,1899,10.5
PROMO_2024_4796,SKU_Frozen_727,Snacks,2024-02-02,2024-02-09,16.4,South,Hypermarket,1570,16.5
PROMO_2024_4797,SKU_Snacks_455,Dairy,2024-01-27,2024-02-03,14.5,South,Hypermarket,2568,7.3
PROMO_2024_4798,SKU_Snacks_434,Beverages,2024-08-31,2024-09-07,27.4,North,Express,2329,13.7
PROMO_2024_4799,SKU_Dairy_468,Dairy,2024-10-06,2024-10-13,12.0,West,Online,1070,6.4
PROMO_2024_4800,SKU_Beverages_161,Frozen,2024-03-16,2024-03-23,18.4,West,Online,1785,10.8
PROMO_2024_4801,SKU_Snacks_405,Dairy,2024-11-16,2024-11-23,17.7,South,Hypermarket,583,13.6
PROMO_2024_4802,SKU_Frozen_549,Snacks,2024-07-04,2024-07-11,20.4,East,Express,2412,19.0
PROMO_2024_4803,SKU_Snacks_502,Snacks,2024-12-06,2024-12-13,11.6,South,Hypermarket,567,17.8
PROMO_2024_4804,SKU_Dairy_142,Cereals,2024-05-30,2024-06-06,19.4,West,Hypermarket,2605,16.5
PROMO_2024_4805,SKU_Snacks_817,Dairy,2024-04-30,2024-05-07,16.2,North,Online,1663,16.7
PROMO_2024_4806,SKU_Dairy_388,Frozen,2024-12-07,2024-12-14,11.6,North,Express,1481,8.8
PROMO_2024_4807,SKU_Snacks_979,Cereals,2024-11-29,2024-12-06,14.6,North,Hypermarket,901,10.8
PROMO_2024_4808,SKU_Dairy_541,Snacks,2024-04-30,2024-05-07,29.7,South,Online,1622,10.4
PROMO_2024_4809,SKU_Beverages_174,Beverages,2024-06-11,2024-06-18,25.0,East,Express,2049,7.3
PROMO_2024_4810,SKU_Beverages_177,Cereals,2024-10-21,2024-10-28,22.7,East,Online,2248,6.2
PROMO_2024_4811,SKU_Dairy_865,Cereals,2024-07-14,2024-07-21,24.8,North,Hypermarket,2095,18.4
PROMO_2024_4812,SKU_Dairy_705,Cereals,2024-05-31,2024-06-07,22.7,West,Express,1874,8.0
PROMO_2024_4813,SKU_Frozen_208,Dairy,2024-11-20,2024-11-27,27.8,South,Express,1636,6.1
PROMO_2024_4814,SKU_Dairy_498,Dairy,2024-01-13,2024-01-20,20.9,East,Express,2427,18.1
PROMO_2024_4815,SKU_Snacks_177,Dairy,2024-04-23,2024-04-30,17.0,South,Online,1621,7.3
PROMO_2024_4816,SKU_Frozen_685,Snacks,2024-04-18,2024-04-25,16.9,East,Hypermarket,2387,6.1
PROMO_2024_4817,SKU_Cereals_803,Dairy,2024-02-04,2024-02-11,25.1,East,Hypermarket,1191,8.7
PROMO_2024_4818,SKU_Cereals_454,Cereals,2024-12-03,2024-12-10,26.8,West,Express,886,8.8
PROMO_2024_4819,SKU_Snacks_327,Snacks,2024-06-22,2024-06-29,25.5,West,Hypermarket,1543,11.8
PROMO_2024_4820,SKU_Beverages_361,Cereals,2024-06-11,2024-06-18,13.4,South,Express,2871,7.7
PROMO_2024_4821,SKU_Snacks_619,Frozen,2024-01-03,2024-01-10,11.4,South,Hypermarket,2584,13.8
PROMO_2024_4822,SKU_Beverages_242,Cereals,2024-12-14,2024-12-21,26.9,West,Online,514,6.8
PROMO_2024_4823,SKU_Dairy_721,Dairy,2024-03-21,2024-03-28,13.3,North,Express,733,12.2
PROMO_2024_4824,SKU_Snacks_385,Frozen,2024-04-26,2024-05-03,11.3,East,Hypermarket,721,8.7
PROMO_2024_4825,SKU_Snacks_474,Cereals,2024-12-18,2024-12-25,24.8,South,Express,1526,14.0
PROMO_2024_4826,SKU_Snacks_674,Snacks,2024-03-18,2024-03-25,20.1,East,Express,693,16.4
PROMO_2024_4827,SKU_Snacks_593,Dairy,2024-12-13,2024-12-20,17.1,South,Online,2892,13.9
PROMO_2024_4828,SKU_Frozen_875,Beverages,2024-03-20,2024-03-27,24.7,North,Hypermarket,1420,19.8
PROMO_2024_4829,SKU_Dairy_755,Beverages,2024-09-24,2024-10-01,26.4,East,Online,2185,14.8
PROMO_2024_4830,SKU_Frozen_764,Cereals,2024-03-06,2024-03-13,20.3,North,Express,734,16.3
PROMO_2024_4831,SKU_Frozen_975,Dairy,2024-05-19,2024-05-26,23.2,East,Online,613,17.5
PROMO_2024_4832,SKU_Frozen_228,Snacks,2024-03-01,2024-03-08,19.3,South,Hypermarket,743,14.2
PROMO_2024_4833,SKU_Beverages_395,Beverages,2024-09-04,2024-09-11,19.4,South,Online,939,15.4
PROMO_2024_4834,SKU_Cereals_596,Beverages,2024-08-29,2024-09-05,27.1,North,Hypermarket,1320,15.7
PROMO_2024_4835,SKU_Dairy_640,Frozen,2024-07-01,2024-07-08,23.8,West,Express,2493,16.3
PROMO_2024_4836,SKU_Beverages_899,Beverages,2024-09-02,2024-09-09,22.0,West,Express,520,11.6
PROMO_2024_4837,SKU_Dairy_487,Cereals,2024-04-22,2024-04-29,25.3,West,Express,924,7.2
PROMO_2024_4838,SKU_Cereals_656,Cereals,2024-10-12,2024-10-19,13.9,South,Online,1130,10.3
PROMO_2024_4839,SKU_Frozen_794,Frozen,2024-03-08,2024-03-15,22.5,North,Express,1384,13.7
PROMO_2024_4840,SKU_Cereals_511,Cereals,2024-07-05,2024-07-12,12.7,East,Express,2306,10.6
PROMO_2024_4841,SKU_Dairy_528,Frozen,2024-12-19,2024-12-26,15.8,North,Hypermarket,904,11.4
PROMO_2024_4842,SKU_Dairy_635,Cereals,2024-07-23,2024-07-30,19.2,South,Express,2767,6.0
PROMO_2024_4843,SKU_Snacks_599,Dairy,2024-06-22,2024-06-29,27.7,South,Online,2610,8.5
PROMO_2024_4844,SKU_Snacks_111,Snacks,2024-11-09,2024-11-16,29.1,East,Hypermarket,2955,10.5
PROMO_2024_4845,SKU_Dairy_142,Frozen,2024-12-23,2024-12-30,23.1,East,Hypermarket,1240,14.0
PROMO_2024_4846,SKU_Dairy_342,Beverages,2024-10-13,2024-10-20,24.1,North,Hypermarket,844,8.8
PROMO_2024_4847,SKU_Dairy_955,Beverages,2024-11-04,2024-11-11,19.1,East,Express,2504,8.0
PROMO_2024_4848,SKU_Dairy_976,Dairy,2024-11-30,2024-12-07,10.7,North,Online,2208,11.9
PROMO_2024_4849,SKU_Frozen_417,Beverages,2024-02-04,2024-02-11,26.5,West,Express,2855,12.2
PROMO_2024_4850,SKU_Snacks_724,Dairy,2024-08-18,2024-08-25,11.9,North,Online,1321,16.6
PROMO_2024_4851,SKU_Cereals_451,Dairy,2024-05-08,2024-05-15,14.1,West,Online,2877,6.4
PROMO_2024_4852,SKU_Frozen_986,Cereals,2024-01-27,2024-02-03,15.9,North,Online,2535,19.5
PROMO_2024_4853,SKU_Dairy_739,Beverages,2024-06-09,2024-06-16,27.8,North,Express,1161,17.1
PROMO_2024_4854,SKU_Frozen_776,Frozen,2024-12-16,2024-12-23,19.1,West,Hypermarket,2238,19.3
PROMO_2024_4855,SKU_Frozen_203,Dairy,2024-10-22,2024-10-29,16.4,West,Hypermarket,1448,11.2
PROMO_2024_4856,SKU_Cereals_221,Cereals,2024-06-06,2024-06-13,15.3,East,Express,2777,18.8
PROMO_2024_4857,SKU_Dairy_213,Snacks,2024-08-02,2024-08-09,17.7,West,Online,1154,13.2
PROMO_2024_4858,SKU_Frozen_247,Frozen,2024-02-04,2024-02-11,26.8,South,Express,2802,14.4
PROMO_2024_4859,SKU_Frozen_475,Snacks,2024-09-30,2024-10-07,15.2,North,Online,2156,5.4
PROMO_2024_4860,SKU_Beverages_202,Beverages,2024-09-28,2024-10-05,23.5,East,Express,1291,12.0
PROMO_2024_4861,SKU_Cereals_823,Beverages,2024-04-26,2024-05-03,14.3,West,Hypermarket,1007,12.9
PROMO_2024_4862,SKU_Frozen_513,Dairy,2024-07-07,2024-07-14,10.4,North,Express,1546,8.8
PROMO_2024_4863,SKU_Cereals_377,Beverages,2024-12-29,2025-01-05,10.0,North,Online,1613,5.5
PROMO_2024_4864,SKU_Beverages_520,Cereals,2024-08-15,2024-08-22,13.0,North,Hypermarket,2231,9.7
PROMO_2024_4865,SKU_Dairy_887,Frozen,2024-01-21,2024-01-28,19.7,West,Online,1160,7.6
PROMO_2024_4866,SKU_Frozen_777,Beverages,2024-10-14,2024-10-21,25.0,East,Hypermarket,2357,18.9
PROMO_2024_4867,SKU_Beverages_702,Dairy,2024-05-16,2024-05-23,21.5,South,Express,970,17.0
PROMO_2024_4868,SKU_Frozen_591,Snacks,2024-11-24,2024-12-01,26.2,West,Online,1817,19.9
PROMO_2024_4869,SKU_Beverages_620,Dairy,2024-08-16,2024-08-23,26.7,South,Online,2483,18.6
PROMO_2024_4870,SKU_Beverages_292,Frozen,2024-01-31,2024-02-07,24.9,South,Express,2917,5.8
PROMO_2024_4871,SKU_Dairy_570,Cereals,2024-08-08,2024-08-15,21.2,South,Online,2143,5.0
PROMO_2024_4872,SKU_Cereals_586,Beverages,2024-11-21,2024-11-28,28.6,North,Express,750,19.4
PROMO_2024_4873,SKU_Beverages_486,Cereals,2024-03-21,2024-03-28,10.9,North,Hypermarket,907,11.1
PROMO_2024_4874,SKU_Dairy_576,Beverages,2024-07-22,2024-07-29,13.0,North,Express,952,19.9
PROMO_2024_4875,SKU_Frozen_823,Dairy,2024-08-17,2024-08-24,12.1,West,Hypermarket,1834,5.1
PROMO_2024_4876,SKU_Snacks_813,Dairy,2024-05-31,2024-06-07,13.1,North,Online,1704,8.2
PROMO_2024_4877,SKU_Cereals_598,Dairy,2024-10-07,2024-10-14,19.2,South,Hypermarket,2295,5.5
PROMO_2024_4878,SKU_Beverages_352,Cereals,2024-06-27,2024-07-04,17.9,South,Online,773,9.8
PROMO_2024_4879,SKU_Dairy_379,Dairy,2024-06-07,2024-06-14,12.5,West,Hypermarket,1658,10.8
PROMO_2024_4880,SKU_Frozen_261,Cereals,2024-08-27,2024-09-03,23.6,West,Online,587,10.9
PROMO_2024_4881,SKU_Beverages_827,Beverages,2024-02-25,2024-03-03,10.7,South,Express,764,8.6
PROMO_2024_4882,SKU_Frozen_991,Dairy,2024-01-16,2024-01-23,14.5,South,Hypermarket,727,17.2
PROMO_2024_4883,SKU_Dairy_493,Dairy,2024-12-30,2025-01-06,18.7,East,Express,517,9.9
PROMO_2024_4884,SKU_Snacks_384,Snacks,2024-11-21,2024-11-28,22.5,North,Online,2187,19.7
PROMO_2024_4885,SKU_Snacks_442,Snacks,2024-05-22,2024-05-29,24.0,West,Hypermarket,2410,13.3
PROMO_2024_4886,SKU_Beverages_667,Cereals,2024-01-07,2024-01-14,14.8,North,Express,2355,8.4
PROMO_2024_4887,SKU_Snacks_487,Dairy,2024-02-29,2024-03-07,27.1,West,Express,1961,10.0
PROMO_2024_4888,SKU_Snacks_518,Cereals,2024-07-09,2024-07-16,16.3,North,Express,545,19.9
PROMO_2024_4889,SKU_Beverages_609,Cereals,2024-06-27,2024-07-04,17.3,South,Online,2029,5.5
PROMO_2024_4890,SKU_Frozen_604,Beverages,2024-07-23,2024-07-30,15.8,South,Hypermarket,1907,18.9
PROMO_2024_4891,SKU_Frozen_957,Frozen,2024-10-27,2024-11-03,21.8,South,Express,2799,11.0
PROMO_2024_4892,SKU_Dairy_352,Beverages,2024-03-18,2024-03-25,18.6,North,Express,1266,10.0
PROMO_2024_4893,SKU_Cereals_474,Cereals,2024-06-26,2024-07-03,19.7,West,Online,1987,6.1
PROMO_2024_4894,SKU_Snacks_586,Frozen,2024-10-26,2024-11-02,15.0,East,Hypermarket,774,17.5
PROMO_2024_4895,SKU_Dairy_921,Snacks,2024-03-29,2024-04-05,15.3,East,Express,2670,14.7
